Fecha     ,Hora    ,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [�C],D.Viento [Med] [�],P.Rocio [Med] [�C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
6/26/2013 ,1:00:00 ,13.69            ,50.38             ,0                ,30.2               ,171.99            ,18.74             ,-0.22           ,437.2                 ,3.73
6/26/2013 ,2:00:00 ,13.69            ,61.53             ,0                ,29.1               ,206.63            ,20.93             ,-0.16           ,358.88                ,4.24
6/26/2013 ,3:00:00 ,13.69            ,60.3              ,0                ,29.25              ,191.49            ,20.77             ,0.41            ,354.2                 ,3.34
6/26/2013 ,4:00:00 ,13.68            ,61.39             ,0                ,28.9               ,214.09            ,20.72             ,0.28            ,291.73                ,4.08
6/26/2013 ,5:00:00 ,13.68            ,61.29             ,0                ,28.63              ,238.83            ,20.44             ,0.28            ,224.28                ,3.57
6/26/2013 ,6:00:00 ,13.18            ,67.45             ,0                ,27.63              ,216.46            ,21.04             ,0.2             ,65.33                 ,2.4
6/26/2013 ,7:00:00 ,12.93            ,78.49             ,0                ,25.72              ,41.34             ,21.67             ,-0.08           ,2.62                  ,1.63
6/26/2013 ,8:00:00 ,12.9             ,87.97             ,0                ,24.42              ,33.57             ,22.29             ,0.01            ,0                     ,2.03
6/26/2013 ,9:00:00 ,12.87            ,97.44             ,0                ,23.68              ,15.51             ,23.24             ,0.12            ,0                     ,1.83
6/26/2013 ,10:00:00,12.85            ,99.92             ,0                ,23.54              ,19.3              ,23.53             ,0.19            ,0                     ,2.19
6/26/2013 ,11:00:00,12.83            ,100               ,0                ,23.81              ,11.24             ,23.81             ,0.06            ,0                     ,2.04
6/27/2013 ,12:00:00,12.82            ,100               ,0                ,23.29              ,336.08            ,23.29             ,0.13            ,0                     ,4.02
6/27/2013 ,1:00:00 ,12.8             ,89.23             ,0                ,22.97              ,352.4             ,21.04             ,0.03            ,0                     ,4.15
6/27/2013 ,2:00:00 ,12.78            ,91.93             ,0                ,22.04              ,353.75            ,20.62             ,0.01            ,0                     ,2.88
6/27/2013 ,3:00:00 ,12.77            ,96.38             ,0                ,21.8               ,357.05            ,21.17             ,0.1             ,0                     ,3
6/27/2013 ,4:00:00 ,12.75            ,84.43             ,0                ,21.37              ,28.23             ,18.6              ,0.14            ,0                     ,3.24
6/27/2013 ,5:00:00 ,12.73            ,88.2              ,0                ,20.96              ,5.93              ,18.91             ,0.03            ,0                     ,2.77
6/27/2013 ,6:00:00 ,12.71            ,73                ,0                ,22.35              ,331.99            ,17.17             ,0.06            ,8.42                  ,8.08
6/27/2013 ,7:00:00 ,12.69            ,69.74             ,0                ,23.07              ,355.22            ,17.2              ,0.17            ,89.29                 ,6.04
6/27/2013 ,8:00:00 ,13.47            ,65.15             ,0                ,26.08              ,67.57             ,18.98             ,0.01            ,372.4                 ,1.84
6/27/2013 ,9:00:00 ,13.67            ,57.05             ,0                ,28.08              ,120.69            ,18.76             ,-0.15           ,536.92                ,3.36
6/27/2013 ,10:00:00,13.67            ,54.53             ,0                ,28.79              ,151.32            ,18.71             ,0.05            ,672.33                ,3.84
6/27/2013 ,11:00:00,13.68            ,56.13             ,0                ,29.64              ,219.69            ,19.96             ,0.31            ,809.48                ,4.73
6/27/2013 ,12:00:00,13.69            ,53.85             ,0                ,30.55              ,223.85            ,20.14             ,0.43            ,819.79                ,5.16
6/27/2013 ,1:00:00 ,13.69            ,55.49             ,0                ,30.71              ,214.84            ,20.78             ,0.48            ,387.13                ,5.66
6/27/2013 ,2:00:00 ,13.69            ,56.04             ,0                ,30.55              ,219.69            ,20.8              ,0.36            ,310.75                ,3.84
6/27/2013 ,3:00:00 ,13.69            ,56.51             ,0                ,30.49              ,221.8             ,20.87             ,0.43            ,353.14                ,4.07
6/27/2013 ,4:00:00 ,13.68            ,69.42             ,64               ,28.19              ,216.02            ,21.75             ,-3.35           ,281.79                ,5.32
6/27/2013 ,5:00:00 ,12.98            ,93.18             ,108              ,22.3               ,353.91            ,21.11             ,-13.93          ,5.91                  ,7.57
6/27/2013 ,6:00:00 ,12.9             ,99.99             ,42               ,20.71              ,328.97            ,20.71             ,-18.69          ,10.39                 ,6.19
6/27/2013 ,7:00:00 ,12.87            ,98.5              ,0                ,21.78              ,339.17            ,21.53             ,-2.33           ,3.03                  ,7.43
6/27/2013 ,8:00:00 ,12.85            ,100               ,0                ,21.91              ,31.1              ,21.91             ,0.08            ,0                     ,2.8
6/27/2013 ,9:00:00 ,12.83            ,100               ,0                ,21.94              ,14.8              ,21.94             ,0.12            ,0.04                  ,3.18
6/27/2013 ,10:00:00,12.81            ,96.37             ,0                ,22.43              ,332.66            ,21.78             ,0.1             ,0.34                  ,6.21
6/27/2013 ,11:00:00,12.8             ,84.15             ,0                ,22.98              ,330.42            ,20.15             ,-0.14           ,0.53                  ,7
6/28/2013 ,12:00:00,12.79            ,88.4              ,0                ,22.59              ,352.29            ,20.53             ,-0.02           ,0.02                  ,5.01
6/28/2013 ,1:00:00 ,12.77            ,83.2              ,0                ,22.32              ,333.72            ,19.31             ,-0.11           ,0                     ,7
6/28/2013 ,2:00:00 ,12.75            ,81.61             ,0                ,22.38              ,334.38            ,19.06             ,0.25            ,0                     ,7.13
6/28/2013 ,3:00:00 ,12.73            ,85.72             ,0                ,22.17              ,358.03            ,19.63             ,-0.12           ,0                     ,4.38
6/28/2013 ,4:00:00 ,12.71            ,95.18             ,0                ,21.92              ,351.96            ,21.08             ,-0.19           ,0                     ,3.98
6/28/2013 ,5:00:00 ,12.69            ,84.47             ,0                ,22.24              ,339.4             ,19.45             ,0.06            ,0                     ,4.89
6/28/2013 ,6:00:00 ,12.68            ,90.88             ,0                ,21.65              ,350.47            ,20.05             ,0.1             ,11.41                 ,4.19
6/28/2013 ,7:00:00 ,12.67            ,90.48             ,0                ,22.49              ,325.11            ,20.83             ,-0.09           ,146.42                ,3.25
6/28/2013 ,8:00:00 ,12.68            ,68.74             ,0                ,26.49              ,208.22            ,20.2              ,-0.01           ,411.08                ,2.19
6/28/2013 ,9:00:00 ,12.88            ,62.44             ,0                ,27.98              ,168.37            ,20.13             ,0.13            ,599.92                ,3.64
6/28/2013 ,10:00:00,13.57            ,60.28             ,0                ,28.78              ,179.13            ,20.32             ,0               ,800.52                ,4.39
